NRG_SUP,GJ1000-9999,EUR,GJ_GCV,LU	7.4786 	6.9357 
NRG_SUP,GJ1000-9999,EUR,GJ_GCV,LV	6.3966 	5.5438 
NRG_SUP,GJ1000-9999,EUR,GJ_GCV,MD	5.4548 	6.2453 
NRG_SUP,GJ1000-9999,EUR,GJ_GCV,MK	7.9263 	6.7093 
NRG_SUP,GJ1000-9999,EUR,GJ_GCV,NL	6.5494 	6.7241 
NRG_SUP,GJ1000-9999,EUR,GJ_GCV,PL	6.2556 	5.7806 
NRG_SUP,GJ1000-9999,EUR,GJ_GCV,PT	6.5803 	5.6664 
NRG_SUP,GJ1000-9999,EUR,GJ_GCV,RO	5.7586 	5.4032 e
NRG_SUP,GJ1000-9999,EUR,GJ_GCV,RS	8.2570 	7.6582 
NRG_SUP,GJ1000-9999,EUR,GJ_GCV,SE	8.2466 	7.2767 
NRG_SUP,GJ1000-9999,EUR,GJ_GCV,SI	6.5378 	6.1193 
NRG_SUP,GJ1000-9999,EUR,GJ_GCV,SK	5.9963 	5.7922 
NRG_SUP,GJ1000-9999,EUR,GJ_GCV,TR	3.6589 	4.9425 
NRG_SUP,GJ1000-9999,EUR,GJ_GCV,UK	6.2845 	4.9610 
NRG_SUP,GJ1000-9999,EUR,KWH,AT	0.0234 	0.0231 
NRG_SUP,GJ1000-9999,EUR,KWH,BA	0.0240 	0.0238 
NRG_SUP,GJ1000-9999,EUR,KWH,BE	0.0214 	0.0209 e
NRG_SUP,GJ1000-9999,EUR,KWH,BG	0.0197 	0.0163 
NRG_SUP,GJ1000-9999,EUR,KWH,CZ	0.0197 	0.0201 
NRG_SUP,GJ1000-9999,EUR,KWH,DK	0.0242 	0.0212 
NRG_SUP,GJ1000-9999,EUR,KWH,EA	0.0245 	0.0237 
NRG_SUP,GJ1000-9999,EUR,KWH,EE	0.0215 	0.0210 
NRG_SUP,GJ1000-9999,EUR,KWH,EL	0.0267 	0.0216 
NRG_SUP,GJ1000-9999,EUR,KWH,EU28	0.0235 	0.0218 
NRG_SUP,GJ1000-9999,EUR,KWH,FI	0.0257 	0.0229 
NRG_SUP,GJ1000-9999,EUR,KWH,FR	0.0267 	0.0253 
NRG_SUP,GJ1000-9999,EUR,KWH,GE	0.0174 	: 
NRG_SUP,GJ1000-9999,EUR,KWH,HR	0.0225 	0.0217 
NRG_SUP,GJ1000-9999,EUR,KWH,HU	0.0219 	0.0216 d
NRG_SUP,GJ1000-9999,EUR,KWH,IE	0.0248 	0.0243 
NRG_SUP,GJ1000-9999,EUR,KWH,LT	0.0246 	0.0176 
NRG_SUP,GJ1000-9999,EUR,KWH,LU	0.0269 	0.0250 
NRG_SUP,GJ1000-9999,EUR,KWH,LV	0.0230 	0.0200 
NRG_SUP,GJ1000-9999,EUR,KWH,MD	0.0196 	0.0225 
NRG_SUP,GJ1000-9999,EUR,KWH,MK	0.0285 	0.0242 
NRG_SUP,GJ1000-9999,EUR,KWH,NL	0.0236 	0.0242 
NRG_SUP,GJ1000-9999,EUR,KWH,PL	0.0225 	0.0208 
NRG_SUP,GJ1000-9999,EUR,KWH,PT	0.0237 	0.0204 
NRG_SUP,GJ1000-9999,EUR,KWH,RO	0.0207 	0.0195 e
NRG_SUP,GJ1000-9999,EUR,KWH,RS	0.0297 	0.0276 
NRG_SUP,GJ1000-9999,EUR,KWH,SE	0.0297 	0.0262 
NRG_SUP,GJ1000-9999,EUR,KWH,SI	0.0235 	0.0220 
NRG_SUP,GJ1000-9999,EUR,KWH,SK	0.0216 	0.0209 
NRG_SUP,GJ1000-9999,EUR,KWH,TR	0.0132 	0.0178 
NRG_SUP,GJ1000-9999,EUR,KWH,UK	0.0226 	0.0179 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,AT	6.4903 	6.4154 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,BA	13.0263 	12.9094 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,BE	5.9499 	5.7927 e
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,BG	10.6961 	8.8466 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,CZ	140.9242 	144.1472 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,DK	50.0433 	43.8098 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,EE	5.9692 	5.8298 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,EL	7.4135 	6.0093 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,FI	7.1345 	6.3539 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,FR	7.4205 	7.0198 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,GE	14.4788 	: 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,HR	46.4002 	45.0019 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,HU	1966.8667 	1857.5940 d
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,IE	6.8959 	6.7424 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,LT	6.8226 	4.8864 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,LU	7.4786 	6.9357 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,LV	6.3966 	5.5438 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,MD	106.2063 	129.5350 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,MK	487.4111 	412.9198 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,NL	6.5494 	6.7241 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,PL	26.9071 	24.5385 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,PT	6.5803 	5.6664 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,RO	26.7993 	24.8578 e
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,RS	976.3613 	914.6266 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,SE	85.4587 	70.4014 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,SI	6.5378 	6.1193 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,SK	5.9963 	5.7922 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,TR	23.5643 	21.2700 
NRG_SUP,GJ1000-9999,NAT,GJ_GCV,UK	5.5901 	4.4279 
NRG_SUP,GJ1000-9999,NAT,KWH,AT	0.0234 	0.0231 
NRG_SUP,GJ1000-9999,NAT,KWH,BA	0.0469 	0.0465 
NRG_SUP,GJ1000-9999,NAT,KWH,BE	0.0214 	0.0209 e
NRG_SUP,GJ1000-9999,NAT,KWH,BG	0.0385 	0.0318 
NRG_SUP,GJ1000-9999,NAT,KWH,CZ	0.5073 	0.5189 
NRG_SUP,GJ1000-9999,NAT,KWH,DK	0.1802 	0.1577 
NRG_SUP,GJ1000-9999,NAT,KWH,EE	0.0215 	0.0210 
NRG_SUP,GJ1000-9999,NAT,KWH,EL	0.0267 	0.0216 
NRG_SUP,GJ1000-9999,NAT,KWH,FI	0.0257 	0.0229 
NRG_SUP,GJ1000-9999,NAT,KWH,FR	0.0267 	0.0253 
NRG_SUP,GJ1000-9999,NAT,KWH,GE	0.0521 	: 
NRG_SUP,GJ1000-9999,NAT,KWH,HR	0.1670 	0.1620 
NRG_SUP,GJ1000-9999,NAT,KWH,HU	7.0807 	6.6873 d
NRG_SUP,GJ1000-9999,NAT,KWH,IE	0.0248 	0.0243 
NRG_SUP,GJ1000-9999,NAT,KWH,LT	0.0246 	0.0176 
NRG_SUP,GJ1000-9999,NAT,KWH,LU	0.0269 	0.0250 
NRG_SUP,GJ1000-9999,NAT,KWH,LV	0.0230 	0.0200 
NRG_SUP,GJ1000-9999,NAT,KWH,MD	0.3823 	0.4663 
NRG_SUP,GJ1000-9999,NAT,KWH,MK	1.7547 	1.4865 
NRG_SUP,GJ1000-9999,NAT,KWH,NL	0.0236 	0.0242 
NRG_SUP,GJ1000-9999,NAT,KWH,PL	0.0969 	0.0883 
NRG_SUP,GJ1000-9999,NAT,KWH,PT	0.0237 	0.0204 
NRG_SUP,GJ1000-9999,NAT,KWH,RO	0.0965 	0.0895 e
NRG_SUP,GJ1000-9999,NAT,KWH,RS	3.5149 	3.2927 
NRG_SUP,GJ1000-9999,NAT,KWH,SE	0.3077 	0.2534 
NRG_SUP,GJ1000-9999,NAT,KWH,SI	0.0235 	0.0220 
NRG_SUP,GJ1000-9999,NAT,KWH,SK	0.0216 	0.0209 
NRG_SUP,GJ1000-9999,NAT,KWH,TR	0.0848 	0.0766 
NRG_SUP,GJ1000-9999,NAT,KWH,UK	0.0201 	0.0159 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,AT	5.8943 	5.8263 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,BA	13.5698 	13.4480 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,BE	5.3853 	5.3051 e
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,BG	11.3469 	9.3848 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,CZ	7.8206 	7.9995 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,DK	5.0287 	4.3830 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,EE	7.8816 	7.9587 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,EL	9.0110 	7.3042 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,FI	5.7407 	5.1126 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,FR	6.7737 	6.4079 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,HR	9.6829 	9.3817 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,HU	10.3008 	10.1141 d
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,IE	6.1674 	6.0301 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,LT	10.7591 	7.9658 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,LU	6.1088 	5.7389 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,LV	9.2790 	8.0419 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,MK	18.0128 	15.5576 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,NL	5.8448 	6.0007 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,PL	10.8831 	9.9251 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,PT	8.0823 	7.1170 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,RO	11.4944 	10.6617 e
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,RS	16.8557 	16.1814 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,SE	6.8311 	5.7084 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,SI	7.9183 	7.4115 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,SK	8.8267 	8.6895 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,TR	11.8141 	12.0471 
NRG_SUP,GJ1000-9999,PPS,GJ_GCV,UK	5.6545 	4.6444 
NRG_SUP,GJ1000-9999,PPS,KWH,AT	0.0212 	0.0210 
NRG_SUP,GJ1000-9999,PPS,KWH,BA	0.0489 	0.0484 
NRG_SUP,GJ1000-9999,PPS,KWH,BE	0.0194 	0.0191 e
NRG_SUP,GJ1000-9999,PPS,KWH,BG	0.0408 	0.0338 
NRG_SUP,GJ1000-9999,PPS,KWH,CZ	0.0282 	0.0288 
NRG_SUP,GJ1000-9999,PPS,KWH,DK	0.0181 	0.0158 
NRG_SUP,GJ1000-9999,PPS,KWH,EE	0.0284 	0.0287 
NRG_SUP,GJ1000-9999,PPS,KWH,EL	0.0324 	0.0263 
NRG_SUP,GJ1000-9999,PPS,KWH,FI	0.0207 	0.0184 
NRG_SUP,GJ1000-9999,PPS,KWH,FR	0.0244 	0.0231 
NRG_SUP,GJ1000-9999,PPS,KWH,HR	0.0349 	0.0338 
NRG_SUP,GJ1000-9999,PPS,KWH,HU	0.0371 	0.0364 d
NRG_SUP,GJ1000-9999,PPS,KWH,IE	0.0222 	0.0217 
NRG_SUP,GJ1000-9999,PPS,KWH,LT	0.0387 	0.0287 
NRG_SUP,GJ1000-9999,PPS,KWH,LU	0.0220 	0.0207 
NRG_SUP,GJ1000-9999,PPS,KWH,LV	0.0334 	0.0290 
NRG_SUP,GJ1000-9999,PPS,KWH,MK	0.0648 	0.0560 
NRG_SUP,GJ1000-9999,PPS,KWH,NL	0.0210 	0.0216 
NRG_SUP,GJ1000-9999,PPS,KWH,PL	0.0392 	0.0357 
NRG_SUP,GJ1000-9999,PPS,KWH,PT	0.0291 	0.0256 
NRG_SUP,GJ1000-9999,PPS,KWH,RO	0.0414 	0.0384 e
NRG_SUP,GJ1000-9999,PPS,KWH,RS	0.0607 	0.0583 
NRG_SUP,GJ1000-9999,PPS,KWH,SE	0.0246 	0.0206 
NRG_SUP,GJ1000-9999,PPS,KWH,SI	0.0285 	0.0267 
NRG_SUP,GJ1000-9999,PPS,KWH,SK	0.0318 	0.0313 
NRG_SUP,GJ1000-9999,PPS,KWH,TR	0.0425 	0.0434 
NRG_SUP,GJ1000-9999,PPS,KWH,UK	0.0204 	0.0167 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,AT	5.7376 	5.5530 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,BA	6.6602 	6.6005 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,BE	5.5321 	4.5770 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,BG	5.4492 	4.5986 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,CZ	5.3241 	5.0942 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,DK	6.3149 	5.2786 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,EA	6.0011 	5.5416 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,EE	5.9692 	5.3001 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,EL	6.1487 	5.6188 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,EU28	5.8663 	5.2606 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,FI	7.4955 	6.6705 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,FR	6.3666 	5.9296 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,GE	5.3922 	: 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,HR	5.6253 	5.0705 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,HU	5.8122 	5.3910 d
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,IE	5.2584 	5.5517 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,LT	6.7401 	4.7349 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,LU	6.9370 	6.5676 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,LV	6.2049 	5.4026 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,MD	5.0222 	5.9787 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,MK	7.5931 	6.4337 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,NL	5.8902 	5.5519 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,PL	5.7752 	5.0554 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,PT	5.7841 	5.3400 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,RO	5.3032 	4.7601 e
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,RS	8.0317 	7.1912 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,SE	7.9032 	6.3988 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,SI	5.7173 	5.2379 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,SK	5.4673 	5.1793 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,TR	3.9333 	4.2327 
NRG_SUP,GJ10000-99999,EUR,GJ_GCV,UK	5.7089 	4.6523 
NRG_SUP,GJ10000-99999,EUR,KWH,AT	0.0207 	0.0200 
NRG_SUP,GJ10000-99999,EUR,KWH,BA	0.0240 	0.0238 
NRG_SUP,GJ10000-99999,EUR,KWH,BE	0.0199 	0.0165 
NRG_SUP,GJ10000-99999,EUR,KWH,BG	0.0196 	0.0166 
NRG_SUP,GJ10000-99999,EUR,KWH,CZ	0.0192 	0.0183 
NRG_SUP,GJ10000-99999,EUR,KWH,DK	0.0227 	0.0190 
NRG_SUP,GJ10000-99999,EUR,KWH,EA	0.0216 	0.0199 
NRG_SUP,GJ10000-99999,EUR,KWH,EE	0.0215 	0.0191 
NRG_SUP,GJ10000-99999,EUR,KWH,EL	0.0221 	0.0202 
NRG_SUP,GJ10000-99999,EUR,KWH,EU28	0.0211 	0.0189 
NRG_SUP,GJ10000-99999,EUR,KWH,FI	0.0270 	0.0240 
NRG_SUP,GJ10000-99999,EUR,KWH,FR	0.0229 	0.0213 
NRG_SUP,GJ10000-99999,EUR,KWH,GE	0.0194 	: 
NRG_SUP,GJ10000-99999,EUR,KWH,HR	0.0203 	0.0183 
NRG_SUP,GJ10000-99999,EUR,KWH,HU	0.0209 	0.0194 d
NRG_SUP,GJ10000-99999,EUR,KWH,IE	0.0189 	0.0200 
NRG_SUP,GJ10000-99999,EUR,KWH,LT	0.0243 	0.0170 
NRG_SUP,GJ10000-99999,EUR,KWH,LU	0.0250 	0.0236 
NRG_SUP,GJ10000-99999,EUR,KWH,LV	0.0223 	0.0194 
NRG_SUP,GJ10000-99999,EUR,KWH,MD	0.0181 	0.0215 
NRG_SUP,GJ10000-99999,EUR,KWH,MK	0.0273 	0.0232 
NRG_SUP,GJ10000-99999,EUR,KWH,NL	0.0212 	0.0200 
NRG_SUP,GJ10000-99999,EUR,KWH,PL	0.0208 	0.0182 
NRG_SUP,GJ10000-99999,EUR,KWH,PT	0.0208 	0.0192 
NRG_SUP,GJ10000-99999,EUR,KWH,RO	0.0191 	0.0171 e
NRG_SUP,GJ10000-99999,EUR,KWH,RS	0.0289 	0.0259 
NRG_SUP,GJ10000-99999,EUR,KWH,SE	0.0285 	0.0230 
NRG_SUP,GJ10000-99999,EUR,KWH,SI	0.0206 	0.0189 
NRG_SUP,GJ10000-99999,EUR,KWH,SK	0.0197 	0.0186 
NRG_SUP,GJ10000-99999,EUR,KWH,TR	0.0142 	0.0152 
NRG_SUP,GJ10000-99999,EUR,KWH,UK	0.0206 	0.0167 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,AT	5.7376 	5.5530 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,BA	13.0263 	12.9094 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,BE	5.5321 	4.5770 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,BG	10.6576 	8.9940 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,CZ	137.3139 	131.7743 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,DK	47.1008 	39.2749 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,EE	5.9692 	5.3001 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,EL	6.1487 	5.6188 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,FI	7.4955 	6.6705 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,FR	6.3666 	5.9296 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,GE	16.1589 	: 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,HR	41.7313 	37.9246 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,HU	1880.5599 	1665.8616 d
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,IE	5.2584 	5.5517 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,LT	6.7401 	4.7349 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,LU	6.9370 	6.5676 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,LV	6.2049 	5.4026 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,MD	97.7834 	124.0058 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,MK	466.9202 	395.9582 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,NL	5.8902 	5.5519 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,PL	24.8404 	21.4599 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,PT	5.7841 	5.3400 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,RO	24.6798 	21.8992 e
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,RS	949.7267 	858.8526 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,SE	81.9007 	61.9079 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,SI	5.7173 	5.2379 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,SK	5.4673 	5.1793 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,TR	25.3311 	18.2155 
NRG_SUP,GJ10000-99999,NAT,GJ_GCV,UK	5.0781 	4.1524 
NRG_SUP,GJ10000-99999,NAT,KWH,AT	0.0207 	0.0200 
NRG_SUP,GJ10000-99999,NAT,KWH,BA	0.0469 	0.0465 
NRG_SUP,GJ10000-99999,NAT,KWH,BE	0.0199 	0.0165 
NRG_SUP,GJ10000-99999,NAT,KWH,BG	0.0384 	0.0324 
NRG_SUP,GJ10000-99999,NAT,KWH,CZ	0.4943 	0.4744 
NRG_SUP,GJ10000-99999,NAT,KWH,DK	0.1696 	0.1414 
NRG_SUP,GJ10000-99999,NAT,KWH,EE	0.0215 	0.0191 
NRG_SUP,GJ10000-99999,NAT,KWH,EL	0.0221 	0.0202 
NRG_SUP,GJ10000-99999,NAT,KWH,FI	0.0270 	0.0240 
NRG_SUP,GJ10000-99999,NAT,KWH,FR	0.0229 	0.0213 
NRG_SUP,GJ10000-99999,NAT,KWH,GE	0.0582 	: 
NRG_SUP,GJ10000-99999,NAT,KWH,HR	0.1502 	0.1365 
NRG_SUP,GJ10000-99999,NAT,KWH,HU	6.7700 	5.9971 d
NRG_SUP,GJ10000-99999,NAT,KWH,IE	0.0189 	0.0200 
NRG_SUP,GJ10000-99999,NAT,KWH,LT	0.0243 	0.0170 
NRG_SUP,GJ10000-99999,NAT,KWH,LU	0.0250 	0.0236 
NRG_SUP,GJ10000-99999,NAT,KWH,LV	0.0223 	0.0194 
NRG_SUP,GJ10000-99999,NAT,KWH,MD	0.3520 	0.4464 
NRG_SUP,GJ10000-99999,NAT,KWH,MK	1.6809 	1.4254 
NRG_SUP,GJ10000-99999,NAT,KWH,NL	0.0212 	0.0200 
NRG_SUP,GJ10000-99999,NAT,KWH,PL	0.0894 	0.0773 
NRG_SUP,GJ10000-99999,NAT,KWH,PT	0.0208 	0.0192 
NRG_SUP,GJ10000-99999,NAT,KWH,RO	0.0888 	0.0788 e
NRG_SUP,GJ10000-99999,NAT,KWH,RS	3.4190 	3.0919 
NRG_SUP,GJ10000-99999,NAT,KWH,SE	0.2948 	0.2229 
NRG_SUP,GJ10000-99999,NAT,KWH,SI	0.0206 	0.0189 
NRG_SUP,GJ10000-99999,NAT,KWH,SK	0.0197 	0.0186 
NRG_SUP,GJ10000-99999,NAT,KWH,TR	0.0912 	0.0656 
NRG_SUP,GJ10000-99999,NAT,KWH,UK	0.0183 	0.0149 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,AT	5.2107 	5.0431 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,BA	13.5698 	13.4480 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,BE	5.0072 	4.1917 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,BG	11.3060 	9.5412 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,CZ	7.6203 	7.3129 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,DK	4.7330 	3.9293 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,EE	7.8816 	7.2356 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,EL	7.4736 	6.8295 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,FI	6.0312 	5.3674 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,FR	5.8116 	5.4127 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,HR	8.7086 	7.9063 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,HU	9.8488 	9.0702 d
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,IE	4.7029 	4.9652 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,LT	10.6290 	7.7189 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,LU	5.6664 	5.4343 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,LV	9.0009 	7.8371 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,MK	17.2555 	14.9186 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,NL	5.2565 	4.9546 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,PL	10.0472 	8.6799 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,PT	7.1044 	6.7071 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,RO	10.5853 	9.3927 e
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,RS	16.3959 	15.1946 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,SE	6.5467 	5.0197 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,SI	6.9246 	6.3439 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,SK	8.0480 	7.7700 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,TR	12.6999 	10.3171 
NRG_SUP,GJ10000-99999,PPS,GJ_GCV,UK	5.1366 	4.3554 
NRG_SUP,GJ10000-99999,PPS,KWH,AT	0.0188 	0.0182 
NRG_SUP,GJ10000-99999,PPS,KWH,BA	0.0489 	0.0484 
NRG_SUP,GJ10000-99999,PPS,KWH,BE	0.0180 	0.0151 
NRG_SUP,GJ10000-99999,PPS,KWH,BG	0.0407 	0.0343 
NRG_SUP,GJ10000-99999,PPS,KWH,CZ	0.0274 	0.0263 
NRG_SUP,GJ10000-99999,PPS,KWH,DK	0.0170 	0.0141 
NRG_SUP,GJ10000-99999,PPS,KWH,EE	0.0284 	0.0260 
NRG_SUP,GJ10000-99999,PPS,KWH,EL	0.0269 	0.0246 
NRG_SUP,GJ10000-99999,PPS,KWH,FI	0.0217 	0.0193 
NRG_SUP,GJ10000-99999,PPS,KWH,FR	0.0209 	0.0195 
NRG_SUP,GJ10000-99999,PPS,KWH,HR	0.0314 	0.0285 
NRG_SUP,GJ10000-99999,PPS,KWH,HU	0.0355 	0.0327 d
NRG_SUP,GJ10000-99999,PPS,KWH,IE	0.0169 	0.0179 
NRG_SUP,GJ10000-99999,PPS,KWH,LT	0.0383 	0.0278 
NRG_SUP,GJ10000-99999,PPS,KWH,LU	0.0204 	0.0196 
NRG_SUP,GJ10000-99999,PPS,KWH,LV	0.0324 	0.0282 
NRG_SUP,GJ10000-99999,PPS,KWH,MK	0.0621 	0.0537 
NRG_SUP,GJ10000-99999,PPS,KWH,NL	0.0189 	0.0178 
NRG_SUP,GJ10000-99999,PPS,KWH,PL	0.0362 	0.0312 
NRG_SUP,GJ10000-99999,PPS,KWH,PT	0.0256 	0.0241 
NRG_SUP,GJ10000-99999,PPS,KWH,RO	0.0381 	0.0338 e
NRG_SUP,GJ10000-99999,PPS,KWH,RS	0.0590 	0.0547 
NRG_SUP,GJ10000-99999,PPS,KWH,SE	0.0236 	0.0181 
NRG_SUP,GJ10000-99999,PPS,KWH,SI	0.0249 	0.0228 
NRG_SUP,GJ10000-99999,PPS,KWH,SK	0.0290 	0.0280 
NRG_SUP,GJ10000-99999,PPS,KWH,TR	0.0457 	0.0371 
NRG_SUP,GJ10000-99999,PPS,KWH,UK	0.0185 	0.0157 
NRG_SUP,GJ100000-999999,EUR,GJ_GCV,AT	5.4431 	5.2570 
NRG_SUP,GJ100000-999999,EUR,GJ_GCV,BA	6.6602 	6.6005 
