NRG_SUP,GJ_LT20,PPS,KWH,SI	0.0316 	0.0304 
NRG_SUP,GJ_LT20,PPS,KWH,SK	0.0400 	0.0371 
NRG_SUP,GJ_LT20,PPS,KWH,TR	0.0392 	0.0393 
NRG_SUP,GJ_LT20,PPS,KWH,UK	0.0403 	0.0402 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,AT	8.4422 	8.3135 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,BA	6.6602 	6.6802 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,BE	7.9959 	7.8614 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,BG	5.7957 	4.7153 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,CZ	10.8250 	9.9979 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,DK	7.2073 	6.4878 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,EA	8.4104 	8.2732 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,EE	6.6327 	6.4862 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,EL	8.6322 	: c
NRG_SUP,TOT_GJ,EUR,GJ_GCV,EU28	8.3563 	8.0012 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,FR	8.8121 	8.8224 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,GE	2.2185 	: 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,HR	5.8873 	5.7312 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,HU	5.0762 	5.2768 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,IE	8.4338 	8.3839 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,LT	6.0084 	4.8437 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,LU	6.8194 	6.0028 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,LV	6.3987 	5.7477 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,MD	5.1635 	6.4935 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,MK	9.9209 	10.3071 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,NL	8.4775 	8.1447 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,PL	6.8228 	6.5781 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,PT	9.0631 	9.2550 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,RO	5.4668 e	4.6684 e
NRG_SUP,TOT_GJ,EUR,GJ_GCV,RS	7.3974 	7.3199 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,SE	11.2383 	8.7113 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,SI	7.0819 	6.7415 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,SK	6.0472 	5.9134 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,TR	3.2879 	4.4122 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,UA	0.0000 	: 
NRG_SUP,TOT_GJ,EUR,GJ_GCV,UK	9.1341 	8.5462 
NRG_SUP,TOT_GJ,EUR,KWH,AT	0.0304 	0.0299 
NRG_SUP,TOT_GJ,EUR,KWH,BA	0.0240 	0.0240 
NRG_SUP,TOT_GJ,EUR,KWH,BE	0.0288 	0.0283 
NRG_SUP,TOT_GJ,EUR,KWH,BG	0.0209 	0.0170 
NRG_SUP,TOT_GJ,EUR,KWH,CZ	0.0390 	0.0360 
NRG_SUP,TOT_GJ,EUR,KWH,DK	0.0259 	0.0234 
NRG_SUP,TOT_GJ,EUR,KWH,EA	0.0303 	0.0298 
NRG_SUP,TOT_GJ,EUR,KWH,EE	0.0239 	0.0234 
NRG_SUP,TOT_GJ,EUR,KWH,EL	0.0311 	: c
NRG_SUP,TOT_GJ,EUR,KWH,EU28	0.0301 	0.0288 
NRG_SUP,TOT_GJ,EUR,KWH,FR	0.0317 	0.0318 
NRG_SUP,TOT_GJ,EUR,KWH,GE	0.0080 	: 
NRG_SUP,TOT_GJ,EUR,KWH,HR	0.0212 	0.0206 
NRG_SUP,TOT_GJ,EUR,KWH,HU	0.0183 	0.0190 
NRG_SUP,TOT_GJ,EUR,KWH,IE	0.0304 	0.0302 
NRG_SUP,TOT_GJ,EUR,KWH,LT	0.0216 	0.0174 
NRG_SUP,TOT_GJ,EUR,KWH,LU	0.0245 	0.0216 
NRG_SUP,TOT_GJ,EUR,KWH,LV	0.0230 	0.0207 
NRG_SUP,TOT_GJ,EUR,KWH,MD	0.0186 	0.0234 
NRG_SUP,TOT_GJ,EUR,KWH,MK	0.0357 	0.0371 
NRG_SUP,TOT_GJ,EUR,KWH,NL	0.0305 	0.0293 
NRG_SUP,TOT_GJ,EUR,KWH,PL	0.0246 	0.0237 
NRG_SUP,TOT_GJ,EUR,KWH,PT	0.0326 	0.0333 
NRG_SUP,TOT_GJ,EUR,KWH,RO	0.0197 e	0.0168 e
NRG_SUP,TOT_GJ,EUR,KWH,RS	0.0266 	0.0264 
NRG_SUP,TOT_GJ,EUR,KWH,SE	0.0405 	0.0314 
NRG_SUP,TOT_GJ,EUR,KWH,SI	0.0255 	0.0243 
NRG_SUP,TOT_GJ,EUR,KWH,SK	0.0218 	0.0213 
NRG_SUP,TOT_GJ,EUR,KWH,TR	0.0118 	0.0159 
NRG_SUP,TOT_GJ,EUR,KWH,UA	0.0000 	: 
NRG_SUP,TOT_GJ,EUR,KWH,UK	0.0329 	0.0308 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,AT	8.4422 	8.3135 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,BA	13.0263 	13.0653 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,BE	7.9959 	7.8614 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,BG	11.3352 	9.2222 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,CZ	279.1865 	258.6204 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,DK	53.7568 	48.2720 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,EE	6.6327 	6.4862 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,EL	8.6322 	: c
NRG_SUP,TOT_GJ,NAT,GJ_GCV,FR	8.8121 	8.8224 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,GE	6.6483 	: 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,HR	43.6747 	42.8662 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,HU	1642.4177 	1630.5715 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,IE	8.4338 	8.3839 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,LT	6.0084 	4.8437 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,LU	6.8194 	6.0028 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,LV	6.3987 	5.7477 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,MD	100.5341 	134.6825 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,MK	610.0676 	634.3431 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,NL	8.4775 	8.1447 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,PL	29.3464 	27.9239 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,PT	9.0631 	9.2550 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,RO	25.4415 e	21.4770 e
NRG_SUP,TOT_GJ,NAT,GJ_GCV,RS	874.7202 	874.2284 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,SE	116.4619 	84.2813 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,SI	7.0819 	6.7415 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,SK	6.0472 	5.9134 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,TR	21.1748 	18.9878 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,UA	0.0000 	: 
NRG_SUP,TOT_GJ,NAT,GJ_GCV,UK	8.1249 	7.6279 
NRG_SUP,TOT_GJ,NAT,KWH,AT	0.0304 	0.0299 
NRG_SUP,TOT_GJ,NAT,KWH,BA	0.0469 	0.0470 
NRG_SUP,TOT_GJ,NAT,KWH,BE	0.0288 	0.0283 
NRG_SUP,TOT_GJ,NAT,KWH,BG	0.0408 	0.0332 
NRG_SUP,TOT_GJ,NAT,KWH,CZ	1.0051 	0.9310 
NRG_SUP,TOT_GJ,NAT,KWH,DK	0.1935 	0.1738 
NRG_SUP,TOT_GJ,NAT,KWH,EE	0.0239 	0.0234 
NRG_SUP,TOT_GJ,NAT,KWH,EL	0.0311 	: c
NRG_SUP,TOT_GJ,NAT,KWH,FR	0.0317 	0.0318 
NRG_SUP,TOT_GJ,NAT,KWH,GE	0.0239 	: 
NRG_SUP,TOT_GJ,NAT,KWH,HR	0.1572 	0.1543 
NRG_SUP,TOT_GJ,NAT,KWH,HU	5.9127 	5.8701 
NRG_SUP,TOT_GJ,NAT,KWH,IE	0.0304 	0.0302 
NRG_SUP,TOT_GJ,NAT,KWH,LT	0.0216 	0.0174 
NRG_SUP,TOT_GJ,NAT,KWH,LU	0.0245 	0.0216 
NRG_SUP,TOT_GJ,NAT,KWH,LV	0.0230 	0.0207 
NRG_SUP,TOT_GJ,NAT,KWH,MD	0.3619 	0.4849 
NRG_SUP,TOT_GJ,NAT,KWH,MK	2.1962 	2.2836 
NRG_SUP,TOT_GJ,NAT,KWH,NL	0.0305 	0.0293 
NRG_SUP,TOT_GJ,NAT,KWH,PL	0.1056 	0.1005 
NRG_SUP,TOT_GJ,NAT,KWH,PT	0.0326 	0.0333 
NRG_SUP,TOT_GJ,NAT,KWH,RO	0.0916 e	0.0773 e
NRG_SUP,TOT_GJ,NAT,KWH,RS	3.1490 	3.1472 
NRG_SUP,TOT_GJ,NAT,KWH,SE	0.4193 	0.3034 
NRG_SUP,TOT_GJ,NAT,KWH,SI	0.0255 	0.0243 
NRG_SUP,TOT_GJ,NAT,KWH,SK	0.0218 	0.0213 
NRG_SUP,TOT_GJ,NAT,KWH,TR	0.0762 	0.0684 
NRG_SUP,TOT_GJ,NAT,KWH,UA	0.0000 	: 
NRG_SUP,TOT_GJ,NAT,KWH,UK	0.0292 	0.0275 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,AT	7.6670 	7.5501 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,BA	13.5698 	13.6104 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,BE	7.2372 	7.1997 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,BG	12.0249 	9.7833 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,CZ	15.4936 	14.6413 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,DK	5.4019 	4.8294 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,EE	8.7577 	8.8548 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,EL	10.4923 	: c
NRG_SUP,TOT_GJ,PPS,GJ_GCV,FR	8.0440 	8.0534 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,HR	9.1141 	8.9365 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,HU	8.6016 	8.8781 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,IE	7.5428 	7.4981 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,LT	9.4751 	7.8962 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,LU	5.5704 	4.9669 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,LV	9.2821 	8.3377 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,MK	22.5457 	23.9002 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,NL	7.5654 	7.2684 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,PL	11.8697 	11.2943 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,PT	11.1319 	11.6244 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,RO	10.9120 e	9.2116 e
NRG_SUP,TOT_GJ,PPS,GJ_GCV,RS	15.1010 	15.4667 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,SE	9.3094 	6.8338 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,SI	8.5773 	8.1650 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,SK	8.9016 	8.8713 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,TR	10.6161 	10.7545 
NRG_SUP,TOT_GJ,PPS,GJ_GCV,UK	8.2185 	8.0008 
NRG_SUP,TOT_GJ,PPS,KWH,AT	0.0276 	0.0272 
NRG_SUP,TOT_GJ,PPS,KWH,BA	0.0489 	0.0490 
NRG_SUP,TOT_GJ,PPS,KWH,BE	0.0261 	0.0259 
NRG_SUP,TOT_GJ,PPS,KWH,BG	0.0433 	0.0352 
NRG_SUP,TOT_GJ,PPS,KWH,CZ	0.0558 	0.0527 
NRG_SUP,TOT_GJ,PPS,KWH,DK	0.0194 	0.0174 
NRG_SUP,TOT_GJ,PPS,KWH,EE	0.0315 	0.0319 
NRG_SUP,TOT_GJ,PPS,KWH,EL	0.0378 	: c
NRG_SUP,TOT_GJ,PPS,KWH,FR	0.0290 	0.0290 
NRG_SUP,TOT_GJ,PPS,KWH,HR	0.0328 	0.0322 
NRG_SUP,TOT_GJ,PPS,KWH,HU	0.0310 	0.0320 
NRG_SUP,TOT_GJ,PPS,KWH,IE	0.0272 	0.0270 
NRG_SUP,TOT_GJ,PPS,KWH,LT	0.0341 	0.0284 
NRG_SUP,TOT_GJ,PPS,KWH,LU	0.0201 	0.0179 
NRG_SUP,TOT_GJ,PPS,KWH,LV	0.0334 	0.0300 
NRG_SUP,TOT_GJ,PPS,KWH,MK	0.0812 	0.0860 
NRG_SUP,TOT_GJ,PPS,KWH,NL	0.0272 	0.0262 
NRG_SUP,TOT_GJ,PPS,KWH,PL	0.0427 	0.0407 
NRG_SUP,TOT_GJ,PPS,KWH,PT	0.0401 	0.0418 
NRG_SUP,TOT_GJ,PPS,KWH,RO	0.0393 e	0.0332 e
NRG_SUP,TOT_GJ,PPS,KWH,RS	0.0544 	0.0557 
NRG_SUP,TOT_GJ,PPS,KWH,SE	0.0335 	0.0246 
NRG_SUP,TOT_GJ,PPS,KWH,SI	0.0309 	0.0294 
NRG_SUP,TOT_GJ,PPS,KWH,SK	0.0320 	0.0319 
NRG_SUP,TOT_GJ,PPS,KWH,TR	0.0382 	0.0387 
NRG_SUP,TOT_GJ,PPS,KWH,UK	0.0296 	0.0288 
OTH,GJ20-199,EUR,GJ_GCV,AT	0.3167 	0.3077 
OTH,GJ20-199,EUR,GJ_GCV,BE	0.1447 	0.3538 e
OTH,GJ20-199,EUR,GJ_GCV,CZ	0.0221 	0.0220 
OTH,GJ20-199,EUR,GJ_GCV,EA	0.2101 	0.3936 
OTH,GJ20-199,EUR,GJ_GCV,EL	0.3726 	: c
OTH,GJ20-199,EUR,GJ_GCV,EU28	0.4127 	0.3260 
OTH,GJ20-199,EUR,GJ_GCV,HU	0.0000 	0.0000 
OTH,GJ20-199,EUR,GJ_GCV,IE	0.0000 	: 
OTH,GJ20-199,EUR,GJ_GCV,LU	0.0000 	0.0000 
OTH,GJ20-199,EUR,GJ_GCV,PL	0.0077 	0.2116 
OTH,GJ20-199,EUR,GJ_GCV,PT	0.9871 	1.7887 
OTH,GJ20-199,EUR,GJ_GCV,SI	0.0000 	: 
OTH,GJ20-199,EUR,GJ_GCV,TR	0.0932 	0.1395 
OTH,GJ20-199,EUR,GJ_GCV,UK	0.6194 	0.3973 
OTH,GJ20-199,EUR,KWH,AT	0.0011 	0.0011 
OTH,GJ20-199,EUR,KWH,BE	0.0005 	0.0013 e
OTH,GJ20-199,EUR,KWH,CZ	0.0001 	0.0001 
OTH,GJ20-199,EUR,KWH,EA	0.0008 	0.0014 
OTH,GJ20-199,EUR,KWH,EL	0.0013 	: c
OTH,GJ20-199,EUR,KWH,EU28	0.0015 	0.0012 
OTH,GJ20-199,EUR,KWH,HU	0.0000 	0.0000 
OTH,GJ20-199,EUR,KWH,IE	0.0000 	: 
OTH,GJ20-199,EUR,KWH,LU	0.0000 	0.0000 
OTH,GJ20-199,EUR,KWH,PL	0.0000 	0.0008 
OTH,GJ20-199,EUR,KWH,PT	0.0036 	0.0064 
OTH,GJ20-199,EUR,KWH,SI	0.0000 	: 
OTH,GJ20-199,EUR,KWH,TR	0.0003 	0.0005 
OTH,GJ20-199,EUR,KWH,UK	0.0022 	0.0014 
OTH,GJ20-199,NAT,GJ_GCV,AT	0.3167 	0.3077 
OTH,GJ20-199,NAT,GJ_GCV,BE	0.1447 	0.3538 e
OTH,GJ20-199,NAT,GJ_GCV,CZ	0.5700 	0.5700 
OTH,GJ20-199,NAT,GJ_GCV,EL	0.3726 	: c
OTH,GJ20-199,NAT,GJ_GCV,HU	0.0000 	0.0001 
OTH,GJ20-199,NAT,GJ_GCV,IE	0.0000 	: 
OTH,GJ20-199,NAT,GJ_GCV,LU	0.0000 	0.0000 
OTH,GJ20-199,NAT,GJ_GCV,PL	0.0331 	0.8983 
OTH,GJ20-199,NAT,GJ_GCV,PT	0.9871 	1.7887 
OTH,GJ20-199,NAT,GJ_GCV,SI	0.0000 	: 
OTH,GJ20-199,NAT,GJ_GCV,TR	0.6005 	0.6005 
OTH,GJ20-199,NAT,GJ_GCV,UK	0.5510 	0.3546 
OTH,GJ20-199,NAT,KWH,AT	0.0011 	0.0011 
OTH,GJ20-199,NAT,KWH,BE	0.0005 	0.0013 e
OTH,GJ20-199,NAT,KWH,CZ	0.0021 	0.0021 
OTH,GJ20-199,NAT,KWH,EL	0.0013 	: c
OTH,GJ20-199,NAT,KWH,HU	0.0000 	0.0000 
OTH,GJ20-199,NAT,KWH,IE	0.0000 	: 
OTH,GJ20-199,NAT,KWH,LU	0.0000 	0.0000 
OTH,GJ20-199,NAT,KWH,PL	0.0001 	0.0032 
OTH,GJ20-199,NAT,KWH,PT	0.0036 	0.0064 
OTH,GJ20-199,NAT,KWH,SI	0.0000 	: 
OTH,GJ20-199,NAT,KWH,TR	0.0022 	0.0022 
OTH,GJ20-199,NAT,KWH,UK	0.0020 	0.0013 
OTH,GJ20-199,PPS,GJ_GCV,AT	0.2876 	0.2794 
OTH,GJ20-199,PPS,GJ_GCV,BE	0.1310 	0.3240 e
OTH,GJ20-199,PPS,GJ_GCV,CZ	0.0316 	0.0323 
OTH,GJ20-199,PPS,GJ_GCV,EL	0.4529 	: c
OTH,GJ20-199,PPS,GJ_GCV,HU	0.0000 	0.0000 
OTH,GJ20-199,PPS,GJ_GCV,IE	0.0000 	: 
OTH,GJ20-199,PPS,GJ_GCV,LU	0.0000 	0.0000 
OTH,GJ20-199,PPS,GJ_GCV,PL	0.0134 	0.3633 
OTH,GJ20-199,PPS,GJ_GCV,PT	1.2124 	2.2466 
OTH,GJ20-199,PPS,GJ_GCV,SI	0.0000 	: 
OTH,GJ20-199,PPS,GJ_GCV,TR	0.3011 	0.3401 
OTH,GJ20-199,PPS,GJ_GCV,UK	0.5573 	0.3719 
OTH,GJ20-199,PPS,KWH,AT	0.0010 	0.0010 
OTH,GJ20-199,PPS,KWH,BE	0.0005 	0.0012 e
OTH,GJ20-199,PPS,KWH,CZ	0.0001 	0.0001 
OTH,GJ20-199,PPS,KWH,EL	0.0016 	: c
OTH,GJ20-199,PPS,KWH,HU	0.0000 	0.0000 
OTH,GJ20-199,PPS,KWH,IE	0.0000 	: 
OTH,GJ20-199,PPS,KWH,LU	0.0000 	0.0000 
OTH,GJ20-199,PPS,KWH,PL	0.0000 	0.0013 
OTH,GJ20-199,PPS,KWH,PT	0.0044 	0.0081 
OTH,GJ20-199,PPS,KWH,SI	0.0000 	: 
OTH,GJ20-199,PPS,KWH,TR	0.0011 	0.0012 
OTH,GJ20-199,PPS,KWH,UK	0.0020 	0.0013 
OTH,GJ_GE200,EUR,GJ_GCV,AT	0.2486 	0.2789 
OTH,GJ_GE200,EUR,GJ_GCV,BE	0.1481 	0.3164 e
OTH,GJ_GE200,EUR,GJ_GCV,CZ	0.0221 	0.0220 
OTH,GJ_GE200,EUR,GJ_GCV,EA	0.2004 	0.3639 
OTH,GJ_GE200,EUR,GJ_GCV,EL	0.3717 	: c
OTH,GJ_GE200,EUR,GJ_GCV,EU28	0.3771 	0.2565 
OTH,GJ_GE200,EUR,GJ_GCV,HU	0.0000 	0.0000 
OTH,GJ_GE200,EUR,GJ_GCV,IE	0.0000 	: 
OTH,GJ_GE200,EUR,GJ_GCV,LU	0.0000 	0.0000 
OTH,GJ_GE200,EUR,GJ_GCV,PL	0.0139 	0.0893 
OTH,GJ_GE200,EUR,GJ_GCV,PT	1.0938 	1.8274 
OTH,GJ_GE200,EUR,GJ_GCV,SI	0.0000 	: 
OTH,GJ_GE200,EUR,GJ_GCV,TR	0.0932 	0.1395 
OTH,GJ_GE200,EUR,GJ_GCV,UK	0.5624 	0.3120 
OTH,GJ_GE200,EUR,KWH,AT	0.0009 	0.0010 
OTH,GJ_GE200,EUR,KWH,BE	0.0005 	0.0011 e
OTH,GJ_GE200,EUR,KWH,CZ	0.0001 	0.0001 
OTH,GJ_GE200,EUR,KWH,EA	0.0007 	0.0013 
OTH,GJ_GE200,EUR,KWH,EL	0.0013 	: c
OTH,GJ_GE200,EUR,KWH,EU28	0.0014 	0.0009 
OTH,GJ_GE200,EUR,KWH,HU	0.0000 	0.0000 
OTH,GJ_GE200,EUR,KWH,IE	0.0000 	: 
OTH,GJ_GE200,EUR,KWH,LU	0.0000 	0.0000 
OTH,GJ_GE200,EUR,KWH,PL	0.0001 	0.0003 
OTH,GJ_GE200,EUR,KWH,PT	0.0039 	0.0066 
OTH,GJ_GE200,EUR,KWH,SI	0.0000 	: 
OTH,GJ_GE200,EUR,KWH,TR	0.0003 	0.0005 
OTH,GJ_GE200,EUR,KWH,UK	0.0020 	0.0011 
OTH,GJ_GE200,NAT,GJ_GCV,AT	0.2486 	0.2789 
OTH,GJ_GE200,NAT,GJ_GCV,BE	0.1481 	0.3164 e
OTH,GJ_GE200,NAT,GJ_GCV,CZ	0.5700 	0.5700 
OTH,GJ_GE200,NAT,GJ_GCV,EL	0.3717 	: c
OTH,GJ_GE200,NAT,GJ_GCV,HU	0.0000 	0.0000 
OTH,GJ_GE200,NAT,GJ_GCV,IE	0.0000 	: 
OTH,GJ_GE200,NAT,GJ_GCV,LU	0.0000 	0.0000 
OTH,GJ_GE200,NAT,GJ_GCV,PL	0.0599 	0.3791 
OTH,GJ_GE200,NAT,GJ_GCV,PT	1.0938 	1.8274 
OTH,GJ_GE200,NAT,GJ_GCV,SI	0.0000 	: 
OTH,GJ_GE200,NAT,GJ_GCV,TR	0.6005 	0.6005 
OTH,GJ_GE200,NAT,GJ_GCV,UK	0.5003 	0.2785 
OTH,GJ_GE200,NAT,KWH,AT	0.0009 	0.0010 
OTH,GJ_GE200,NAT,KWH,BE	0.0005 	0.0011 e
OTH,GJ_GE200,NAT,KWH,CZ	0.0021 	0.0021 
OTH,GJ_GE200,NAT,KWH,EL	0.0013 	: c
OTH,GJ_GE200,NAT,KWH,HU	0.0000 	0.0000 
OTH,GJ_GE200,NAT,KWH,IE	0.0000 	: 
OTH,GJ_GE200,NAT,KWH,LU	0.0000 	0.0000 
OTH,GJ_GE200,NAT,KWH,PL	0.0002 	0.0014 
OTH,GJ_GE200,NAT,KWH,PT	0.0039 	0.0066 
OTH,GJ_GE200,NAT,KWH,SI	0.0000 	: 
OTH,GJ_GE200,NAT,KWH,TR	0.0022 	0.0022 
OTH,GJ_GE200,NAT,KWH,UK	0.0018 	0.0010 
OTH,GJ_GE200,PPS,GJ_GCV,AT	0.2258 	0.2533 
OTH,GJ_GE200,PPS,GJ_GCV,BE	0.1340 	0.2898 e
OTH,GJ_GE200,PPS,GJ_GCV,CZ	0.0316 	0.0323 
OTH,GJ_GE200,PPS,GJ_GCV,EL	0.4518 	: c
OTH,GJ_GE200,PPS,GJ_GCV,HU	0.0000 	0.0000 
OTH,GJ_GE200,PPS,GJ_GCV,IE	0.0000 	: 
OTH,GJ_GE200,PPS,GJ_GCV,LU	0.0000 	0.0000 
OTH,GJ_GE200,PPS,GJ_GCV,PL	0.0242 	0.1533 
OTH,GJ_GE200,PPS,GJ_GCV,PT	1.3435 	2.2952 
OTH,GJ_GE200,PPS,GJ_GCV,SI	0.0000 	: 
OTH,GJ_GE200,PPS,GJ_GCV,TR	0.3011 	0.3401 
OTH,GJ_GE200,PPS,GJ_GCV,UK	0.5061 	0.2921 
OTH,GJ_GE200,PPS,KWH,AT	0.0008 	0.0009 
OTH,GJ_GE200,PPS,KWH,BE	0.0005 	0.0010 e
OTH,GJ_GE200,PPS,KWH,CZ	0.0001 	0.0001 
OTH,GJ_GE200,PPS,KWH,EL	0.0016 	: c
OTH,GJ_GE200,PPS,KWH,HU	0.0000 	0.0000 
OTH,GJ_GE200,PPS,KWH,IE	0.0000 	: 
OTH,GJ_GE200,PPS,KWH,LU	0.0000 	0.0000 
OTH,GJ_GE200,PPS,KWH,PL	0.0001 	0.0006 
OTH,GJ_GE200,PPS,KWH,PT	0.0048 	0.0083 
OTH,GJ_GE200,PPS,KWH,SI	0.0000 	: 
OTH,GJ_GE200,PPS,KWH,TR	0.0011 	0.0012 
OTH,GJ_GE200,PPS,KWH,UK	0.0018 	0.0011 
OTH,GJ_LT20,EUR,GJ_GCV,AT	0.7875 	0.8602 
OTH,GJ_LT20,EUR,GJ_GCV,BE	0.1541 	0.3675 e
OTH,GJ_LT20,EUR,GJ_GCV,CZ	0.0221 	0.0220 
OTH,GJ_LT20,EUR,GJ_GCV,EA	0.3318 	0.5687 
OTH,GJ_LT20,EUR,GJ_GCV,EL	0.4015 	: c
OTH,GJ_LT20,EUR,GJ_GCV,EU28	0.6812 	0.5632 
OTH,GJ_LT20,EUR,GJ_GCV,HU	0.0000 	0.0000 
OTH,GJ_LT20,EUR,GJ_GCV,IE	0.0000 	: 
OTH,GJ_LT20,EUR,GJ_GCV,LU	0.0000 	0.0000 
OTH,GJ_LT20,EUR,GJ_GCV,PL	0.0070 	0.1644 
OTH,GJ_LT20,EUR,GJ_GCV,PT	1.1504 	2.0819 
OTH,GJ_LT20,EUR,GJ_GCV,SI	0.0000 	: 
OTH,GJ_LT20,EUR,GJ_GCV,TR	0.0932 	0.1395 
OTH,GJ_LT20,EUR,GJ_GCV,UK	1.0287 	0.7449 
OTH,GJ_LT20,EUR,KWH,AT	0.0028 	0.0031 
OTH,GJ_LT20,EUR,KWH,BE	0.0006 	0.0013 e
OTH,GJ_LT20,EUR,KWH,CZ	0.0001 	0.0001 
OTH,GJ_LT20,EUR,KWH,EA	0.0012 	0.0020 
OTH,GJ_LT20,EUR,KWH,EL	0.0014 	: c
OTH,GJ_LT20,EUR,KWH,EU28	0.0025 	0.0020 
OTH,GJ_LT20,EUR,KWH,HU	0.0000 	0.0000 
OTH,GJ_LT20,EUR,KWH,IE	0.0000 	: 
OTH,GJ_LT20,EUR,KWH,LU	0.0000 	0.0000 
OTH,GJ_LT20,EUR,KWH,PL	0.0000 	0.0006 
OTH,GJ_LT20,EUR,KWH,PT	0.0041 	0.0075 
OTH,GJ_LT20,EUR,KWH,SI	0.0000 	: 
OTH,GJ_LT20,EUR,KWH,TR	0.0003 	0.0005 
OTH,GJ_LT20,EUR,KWH,UK	0.0037 	0.0027 
OTH,GJ_LT20,NAT,GJ_GCV,AT	0.7875 	0.8602 
OTH,GJ_LT20,NAT,GJ_GCV,BE	0.1541 	0.3675 e
OTH,GJ_LT20,NAT,GJ_GCV,CZ	0.5700 	0.5700 
OTH,GJ_LT20,NAT,GJ_GCV,EL	0.4015 	: c
OTH,GJ_LT20,NAT,GJ_GCV,HU	0.0000 	0.0000 
OTH,GJ_LT20,NAT,GJ_GCV,IE	0.0000 	: 
OTH,GJ_LT20,NAT,GJ_GCV,LU	0.0000 	0.0000 
OTH,GJ_LT20,NAT,GJ_GCV,PL	0.0302 	0.6978 
